Simulated time B1 (s),Simulated angular velocity B1 (rad/s),Real time B1 (s),Real angular velocity B1 (rad/s),,Simulated time B2 (s),Simulated angular velocity B2 (rad/s),Real time B2 (s),Real angular velocity B2 (rad/s),,Simulated time B3 (s),Simulated angular velocity B3 (rad/s),Real time B3 (s),Real angular velocity B3 (rad/s)
0.73,0,0.73,0,,0.73,0,0.73,0,,0.73,0,0.73,0
0.732,0,0.732,0,,0.732,0,0.732,0,,0.732,0,0.732,0
0.734,0,0.734,0,,0.734,0,0.734,0,,0.734,0,0.734,0
0.736,0,0.736,0,,0.736,0,0.736,0,,0.736,0,0.736,0
0.738,0,0.738,0,,0.738,0,0.738,0,,0.738,0,0.738,0
0.74,0,0.74,0,,0.74,0,0.74,0,,0.74,0,0.74,0
0.742,0,0.742,0,,0.742,0,0.742,0,,0.742,0,0.742,0
0.744,0,0.744,0,,0.744,0,0.744,0,,0.744,0,0.744,0
0.746,0,0.746,0,,0.746,0,0.746,0,,0.746,0,0.746,0
0.748,0,0.748,0,,0.748,0,0.748,0,,0.748,0,0.748,0
0.75,0,0.75,0,,0.75,0,0.75,0,,0.75,0,0.75,0
0.752,0,0.752,0,,0.752,0,0.752,0,,0.752,0,0.752,0
0.754,0,0.754,0,,0.754,0,0.754,0,,0.754,0,0.754,0
0.756,0,0.756,0,,0.756,0,0.756,0,,0.756,0,0.756,0
0.758,0,0.758,0,,0.758,0,0.758,0,,0.758,0,0.758,0
0.76,0,0.76,0,,0.76,0,0.76,0,,0.76,0,0.76,0
0.762,0,0.762,0,,0.762,0,0.762,0,,0.762,0,0.762,0
0.764,0,0.764,0,,0.764,0,0.764,0,,0.764,0,0.764,0
0.766,0,0.766,0,,0.766,0,0.766,0,,0.766,0,0.766,0
0.768,0,0.768,0,,0.768,0,0.768,0,,0.768,0,0.768,0
0.77,0,0.77,0,,0.77,0,0.77,0,,0.77,0,0.77,0
0.772,0,0.772,0,,0.772,0,0.772,0,,0.772,0,0.772,0
0.774,0,0.774,0,,0.774,0,0.774,0,,0.774,0,0.774,0
0.776,0,0.776,0,,0.776,0,0.776,0,,0.776,0,0.776,0
0.778,0,0.778,0,,0.778,0,0.778,0,,0.778,0,0.778,0
0.78,0,0.78,0,,0.78,0,0.78,0,,0.78,0,0.78,0
0.782,0,0.782,0,,0.782,0,0.782,0,,0.782,0,0.782,0
0.784,0,0.784,0,,0.784,0,0.784,0,,0.784,0,0.784,0
0.786,0,0.786,0,,0.786,0,0.786,0,,0.786,0,0.786,0
0.788,0,0.788,0,,0.788,0,0.788,0,,0.788,0,0.788,0
0.79,0,0.79,0,,0.79,0,0.79,0,,0.79,0,0.79,0
0.792,0,0.792,0,,0.792,0,0.792,0,,0.792,0,0.792,0
0.794,0,0.794,0,,0.794,0,0.794,0,,0.794,0,0.794,0
0.796,0,0.796,0,,0.796,0,0.796,0,,0.796,0,0.796,0
0.798,0,0.798,0,,0.798,0,0.798,0,,0.798,0,0.798,0
0.8,0,0.8,0,,0.8,0,0.8,0,,0.8,0,0.8,0
0.802,0,0.802,0,,0.802,0,0.802,0,,0.802,0,0.802,0
0.804,0,0.804,0,,0.804,0,0.804,0,,0.804,0,0.804,0
0.806,0,0.806,0,,0.806,0,0.806,0,,0.806,0,0.806,0
0.808,0,0.808,0,,0.808,0,0.808,0,,0.808,0,0.808,0
0.81,0,0.81,0,,0.81,0,0.81,0,,0.81,0,0.81,0
0.812,0,0.812,0,,0.812,0,0.812,0,,0.812,0,0.812,0
0.814,0,0.814,0,,0.814,0,0.814,0,,0.814,0,0.814,0
0.816,0,0.816,0,,0.816,0,0.816,0,,0.816,0,0.816,0
0.818,0,0.818,0,,0.818,0,0.818,0,,0.818,0,0.818,0
0.82,0,0.82,0,,0.82,0,0.82,0,,0.82,0,0.82,0
0.822,0,0.822,0,,0.822,0,0.822,0,,0.822,0,0.822,0
0.824,0,0.824,0,,0.824,0,0.824,0,,0.824,0,0.824,0
0.826,0,0.826,0,,0.826,0,0.826,0,,0.826,0,0.826,0
0.828,0,0.828,0,,0.828,0,0.828,0,,0.828,0,0.828,0
0.83,0,0.83,0,,0.83,0,0.83,0,,0.83,0,0.83,0
0.832,0,0.832,0,,0.832,0,0.832,0,,0.832,0,0.832,0
0.834,0,0.834,0,,0.834,0,0.834,0,,0.834,0,0.834,0
0.836,0,0.836,0,,0.836,0,0.836,0,,0.836,0,0.836,0
0.838,0,0.838,0,,0.838,0,0.838,0,,0.838,0,0.838,0
0.84,0,0.84,0,,0.84,0,0.84,0,,0.84,0,0.84,0
0.842,0,0.842,0,,0.842,0,0.842,0,,0.842,0,0.842,0
0.844,0,0.844,0,,0.844,0,0.844,0,,0.844,0,0.844,0
0.846,0,0.846,0,,0.846,0,0.846,0,,0.846,0,0.846,0
0.848,0,0.848,0,,0.848,0,0.848,0,,0.848,0,0.848,0
0.85,0,0.85,0,,0.85,0,0.85,0,,0.85,0,0.85,0
0.852,0,0.852,0,,0.852,0,0.852,0,,0.852,0,0.852,0
0.854,0,0.854,0,,0.854,0,0.854,0,,0.854,0,0.854,0
0.856,0,0.856,0,,0.856,0,0.856,0,,0.856,0,0.856,0
0.858,0,0.858,0,,0.858,0,0.858,0,,0.858,0,0.858,0
0.86,0,0.86,0,,0.86,0,0.86,0,,0.86,0,0.86,0
0.862,0,0.862,0,,0.862,0,0.862,0,,0.862,0,0.862,0
0.864,0,0.864,0,,0.864,0,0.864,0,,0.864,0,0.864,0
0.866,0,0.866,0,,0.866,0,0.866,0,,0.866,0,0.866,0
0.868,0,0.868,0,,0.868,0,0.868,0,,0.868,0,0.868,0
0.87,0,0.87,0,,0.87,0,0.87,0,,0.87,0,0.87,0
0.872,0,0.872,0,,0.872,0,0.872,0,,0.872,0,0.872,0
0.874,0,0.874,0,,0.874,0,0.874,0,,0.874,0,0.874,0
0.876,0,0.876,0,,0.876,0,0.876,0,,0.876,0,0.876,0
0.878,0,0.878,0,,0.878,0,0.878,0,,0.878,0,0.878,0
0.88,0,0.88,0,,0.88,0,0.88,0,,0.88,0,0.88,0
0.882,0,0.882,0,,0.882,0,0.882,0,,0.882,0,0.882,0
0.884,0,0.884,0,,0.884,0,0.884,0,,0.884,0,0.884,0
0.886,0,0.886,0,,0.886,0,0.886,0,,0.886,0,0.886,0
0.888,0,0.888,0,,0.888,0,0.888,0,,0.888,0,0.888,0
0.89,0,0.89,0,,0.89,0,0.89,0,,0.89,0,0.89,0
0.892,0,0.892,0,,0.892,0,0.892,0,,0.892,0,0.892,0
0.894,0,0.894,0,,0.894,0,0.894,0,,0.894,0,0.894,0
0.896,0,0.896,0,,0.896,0,0.896,0,,0.896,0,0.896,0
0.898,0,0.898,0,,0.898,0,0.898,0,,0.898,0,0.898,0
0.9,0,0.9,0,,0.9,0,0.9,0,,0.9,0,0.9,0
0.902,0,0.902,0,,0.902,0,0.902,0,,0.902,0,0.902,0
0.904,0,0.904,0,,0.904,0,0.904,0,,0.904,0,0.904,0
0.906,0,0.906,0,,0.906,0,0.906,0,,0.906,0,0.906,0
0.908,0,0.908,0,,0.908,0,0.908,0,,0.908,0,0.908,0
0.91,0,0.91,0,,0.91,0,0.91,0,,0.91,0,0.91,0
0.912,0,0.912,0,,0.912,0,0.912,0,,0.912,0,0.912,0
0.914,0,0.914,0,,0.914,0,0.914,0,,0.914,0,0.914,0
0.916,0,0.916,0,,0.916,0,0.916,0,,0.916,0,0.916,0
0.918,0,0.918,0,,0.918,0,0.918,0,,0.918,0,0.918,0
0.92,0,0.92,0,,0.92,0,0.92,0,,0.92,0,0.92,0
0.922,0,0.922,0,,0.922,0,0.922,0,,0.922,0,0.922,0
0.924,0,0.924,0,,0.924,0,0.924,0,,0.924,0,0.924,0
0.926,0,0.926,0,,0.926,0,0.926,0,,0.926,0,0.926,0
0.928,0,0.928,0,,0.928,0,0.928,0,,0.928,0,0.928,0
0.93,0,0.93,0,,0.93,0,0.93,0,,0.93,0,0.93,0
0.932,0,0.932,0,,0.932,0,0.932,0,,0.932,0,0.932,0
0.934,0,0.934,0,,0.934,0,0.934,0,,0.934,0,0.934,0
0.936,0,0.936,0,,0.936,0,0.936,0,,0.936,0,0.936,0
0.938,0,0.938,0,,0.938,0,0.938,0,,0.938,0,0.938,0
0.94,0,0.94,0,,0.94,0,0.94,0,,0.94,0,0.94,0
0.942,0,0.942,0,,0.942,0,0.942,0,,0.942,0,0.942,0
0.944,0,0.944,0,,0.944,0,0.944,0,,0.944,0,0.944,0
0.946,0,0.946,0,,0.946,0,0.946,0,,0.946,0,0.946,0
0.948,0,0.948,0,,0.948,0,0.948,0,,0.948,0,0.948,0
0.95,0,0.95,0,,0.95,0,0.95,0,,0.95,0,0.95,0
0.952,0,0.952,0,,0.952,0,0.952,0,,0.952,0,0.952,0
0.954,0,0.954,0,,0.954,0,0.954,0,,0.954,0,0.954,0
0.956,0,0.956,0,,0.956,0,0.956,0,,0.956,0,0.956,0
0.958,0,0.958,0,,0.958,0,0.958,0,,0.958,0,0.958,0
0.96,0,0.96,0,,0.96,0,0.96,0,,0.96,0,0.96,0
0.962,0,0.962,0,,0.962,0,0.962,0,,0.962,0,0.962,0
0.964,0,0.964,0,,0.964,0,0.964,0,,0.964,0,0.964,0
0.966,0,0.966,0,,0.966,0,0.966,0,,0.966,0,0.966,0
0.968,0,0.968,0,,0.968,0,0.968,0,,0.968,0,0.968,0
0.97,0,0.97,0,,0.97,0,0.97,0,,0.97,0,0.97,0
0.972,0,0.972,0,,0.972,0,0.972,0,,0.972,0,0.972,0
0.974,0,0.974,0,,0.974,0,0.974,0,,0.974,0,0.974,0
0.976,0,0.976,0,,0.976,0,0.976,0,,0.976,0,0.976,0
0.978,0,0.978,0,,0.978,0,0.978,0,,0.978,0,0.978,0
0.98,0,0.98,0,,0.98,0,0.98,0,,0.98,0,0.98,0
0.982,0,0.982,0,,0.982,0,0.982,0,,0.982,0,0.982,0
0.984,0,0.984,0,,0.984,0,0.984,0,,0.984,0,0.984,0
0.986,0,0.986,0,,0.986,0,0.986,0,,0.986,0,0.986,0
0.988,0,0.988,0,,0.988,0,0.988,0,,0.988,0,0.988,0
0.99,0,0.99,0,,0.99,0,0.99,0,,0.99,0,0.99,0
0.992,0,0.992,0,,0.992,0,0.992,0,,0.992,0,0.992,0
0.994,0,0.994,0,,0.994,0,0.994,0,,0.994,0,0.994,0
0.996,0,0.996,0,,0.996,0,0.996,0,,0.996,0,0.996,0
0.998,0,0.998,0,,0.998,0,0.998,0,,0.998,0,0.998,0
1,0,1,0,,1,0,1,0,,1,0,1,0
1.002,0.02,1.002,0.4602,,1.002,0.478,1.002,0.9204,,1.002,5.31111,1.002,0.9204
1.004,0.03996,1.004,2.62314,,1.004,0.955044,1.004,2.94528,,1.004,10.5042,1.004,2.48508
1.006,0.0598801,1.006,5.5178,,1.006,1.43113,1.006,5.7433,,1.006,15.5819,1.006,5.42116
1.008,0.0797603,1.008,9.38486,,1.008,1.90627,1.008,9.08251,,1.008,20.5467,1.008,9.31721
1.01,0.0996008,1.01,13.4724,,1.01,2.38046,1.01,13.721,,1.01,25.4012,1.01,13.425
1.012,0.119402,1.012,17.7143,,1.012,2.8537,1.012,17.8883,,1.012,30.1479,1.012,17.6811
1.014,0.139163,1.014,22.5244,,1.014,3.32599,1.014,22.6462,,1.014,34.789,1.014,22.5012
1.016,0.158884,1.016,27.2721,,1.016,3.79734,1.016,27.3573,,1.016,39.3271,1.016,26.7956
1.018,0.178567,1.018,31.9761,,1.018,4.26774,1.018,31.5755,,1.018,43.7642,1.018,31.1823
1.02,0.19821,1.02,36.1892,,1.02,4.73721,1.02,36.3691,,1.02,48.1028,1.02,36.0938
1.022,0.217813,1.022,40.9793,,1.022,5.20573,1.022,41.1052,,1.022,52.345,1.022,40.4523
1.024,0.237378,1.024,45.2527,,1.024,5.67332,1.024,45.3408,,1.024,56.4929,1.024,45.344
1.026,0.256903,1.026,50.0849,,1.026,6.13998,1.026,50.1466,,1.026,60.5486,1.026,50.1488
1.028,0.276389,1.028,54.3878,,1.028,6.6057,1.028,54.431,,1.028,64.5142,1.028,54.4326
1.03,0.295836,1.03,58.7805,,1.03,7.07048,1.03,58.8107,,1.03,68.3916,1.03,58.3516
1.032,0.315245,1.032,62.7757,,1.032,7.53434,1.032,62.7969,,1.032,72.1829,1.032,62.4755
1.034,0.334614,1.034,66.953,,1.034,7.99728,1.034,66.9678,,1.034,75.89,1.034,66.2827
1.036,0.353945,1.036,70.7975,,1.036,8.45928,1.036,70.8079,,1.036,79.5146,1.036,70.7885
1.038,0.373237,1.038,74.8693,,1.038,8.92036,1.038,74.8765,,1.038,83.0588,1.038,74.4027
1.04,0.39249,1.04,78.6399,,1.04,9.38052,1.04,78.645,,1.04,86.5241,1.04,78.3133
1.042,0.411705,1.042,82.1997,,1.042,9.83976,1.042,82.6635,,1.042,89.9125,1.042,82.4313
1.044,0.430882,1.044,86.5324,,1.044,10.2981,1.044,86.3968,,1.044,93.2255,1.044,86.2343
1.046,0.45002,1.046,89.5653,,1.046,10.7555,1.046,89.4704,,1.046,96.465,1.046,89.8168
1.048,0.46912,1.048,93.5291,,1.048,11.212,1.048,93.0025,,1.048,99.6324,1.048,92.7848
1.05,0.488182,1.05,96.3038,,1.05,11.6675,1.05,96.3953,,1.05,102.729,1.05,96.2429
1.052,0.507206,1.052,99.6266,,1.052,12.1222,1.052,99.6907,,1.052,105.758,1.052,99.1239
1.054,0.526191,1.054,102.873,,1.054,12.576,1.054,102.918,,1.054,108.719,1.054,102.521
1.056,0.545139,1.056,106.066,,1.056,13.0288,1.056,106.558,,1.056,111.614,1.056,106.28
1.058,0.564049,1.058,109.221,,1.058,13.4808,1.058,109.565,,1.058,114.445,1.058,109.831
1.06,0.58292,1.06,113.271,,1.06,13.9318,1.06,112.591,,1.06,117.212,1.06,112.317
1.062,0.601755,1.062,115.185,,1.062,14.3819,1.062,115.17,,1.062,119.919,1.062,114.978
1.064,0.620551,1.064,118.366,,1.064,14.8312,1.064,117.895,,1.064,122.565,1.064,117.761
1.066,0.63931,1.066,120.593,,1.066,15.2795,1.066,120.723,,1.066,125.153,1.066,121.089
1.068,0.658031,1.068,123.072,,1.068,15.727,1.068,123.623,,1.068,127.683,1.068,123.419
1.07,0.676715,1.07,126.188,,1.07,16.1735,1.07,126.574,,1.07,130.156,1.07,125.971
1.072,0.695362,1.072,128.829,,1.072,16.6191,1.072,129.559,,1.072,132.575,1.072,129.137
1.074,0.713971,1.074,131.598,,1.074,17.0639,1.074,132.11,,1.074,134.94,1.074,131.814
1.076,0.732543,1.076,134.917,,1.076,17.5078,1.076,134.355,,1.076,137.252,1.076,134.148
1.078,0.751078,1.078,136.781,,1.078,17.9508,1.078,136.387,,1.078,139.513,1.078,136.242
1.08,0.769576,1.08,139.005,,1.08,18.3929,1.08,138.73,,1.08,141.724,1.08,138.168
1.082,0.788037,1.082,141.023,,1.082,18.8341,1.082,140.83,,1.082,143.886,1.082,140.897
1.084,0.806461,1.084,142.895,,1.084,19.2744,1.084,143.22,,1.084,146,1.084,142.807
1.086,0.824848,1.086,145.126,,1.086,19.7139,1.086,145.354,,1.086,148.066,1.086,145.525
1.088,0.843198,1.088,147.608,,1.088,20.1524,1.088,148.688,,1.088,150.087,1.088,148.347
1.09,0.861512,1.09,149.806,,1.09,20.5901,1.09,150.102,,1.09,152.063,1.09,150.323
1.092,0.879789,1.092,152.265,,1.092,21.027,1.092,152.472,,1.092,153.995,1.092,152.627
1.094,0.898029,1.094,154.446,,1.094,21.4629,1.094,153.671,,1.094,155.884,1.094,153.319
1.096,0.916233,1.096,155.973,,1.096,21.898,1.096,155.43,,1.096,157.731,1.096,155.644
1.098,0.934401,1.098,157.962,,1.098,22.3322,1.098,157.582,,1.098,159.537,1.098,157.272
1.1,0.952532,1.1,159.355,,1.1,22.7655,1.1,160.009,,1.1,161.303,1.1,159.332
1.102,0.970627,1.102,161.25,,1.102,23.198,1.102,161.248,,1.102,163.029,1.102,161.234
1.104,0.988686,1.104,163.037,,1.104,23.6296,1.104,163.956,,1.104,164.718,1.104,163.946
1.106,1.00671,1.106,164.748,,1.106,24.0603,1.106,165.851,,1.106,166.368,1.106,165.384
1.108,1.02469,1.108,167.326,,1.108,24.4902,1.108,166.718,,1.108,167.982,1.108,166.851
1.11,1.04265,1.11,169.131,,1.11,24.9192,1.11,168.245,,1.11,169.56,1.11,167.878
1.112,1.06056,1.112,170.394,,1.112,25.3474,1.112,169.774,,1.112,171.104,1.112,169.517
1.114,1.07844,1.114,171.279,,1.114,25.7747,1.114,171.305,,1.114,172.612,1.114,171.585
1.116,1.09628,1.116,172.818,,1.116,26.2011,1.116,172.836,,1.116,174.088,1.116,173.033
1.118,1.11409,1.118,174.356,,1.118,26.6267,1.118,174.369,,1.118,175.53,1.118,174.506
1.12,1.13186,1.12,175.892,,1.12,27.0515,1.12,176.822,,1.12,176.941,1.12,176.918
1.122,1.1496,1.122,177.428,,1.122,27.4754,1.122,178.539,,1.122,178.32,1.122,178.146
1.124,1.1673,1.124,179.884,,1.124,27.8984,1.124,179.741,,1.124,179.668,1.124,179.006
1.126,1.18496,1.126,180.683,,1.126,28.3206,1.126,180.122,,1.126,180.987,1.126,180.068
1.128,1.20259,1.128,182.162,,1.128,28.742,1.128,181.31,,1.128,182.276,1.128,181.272
1.13,1.22019,1.13,183.198,,1.13,29.1625,1.13,182.601,,1.13,183.536,1.13,183.034
1.132,1.23775,1.132,183.923,,1.132,29.5822,1.132,184.425,,1.132,184.769,1.132,184.269
1.134,1.25527,1.134,185.35,,1.134,30.001,1.134,185.242,,1.134,185.974,1.134,185.593
1.136,1.27276,1.136,186.35,,1.136,30.419,1.136,187.655,,1.136,187.152,1.136,187.44
1.138,1.29022,1.138,187.51,,1.138,30.8362,1.138,188.423,,1.138,188.305,1.138,188.273
1.14,1.30764,1.14,190.162,,1.14,31.2525,1.14,189.421,,1.14,189.431,1.14,189.316
1.142,1.32502,1.142,191.099,,1.142,31.668,1.142,190.12,,1.142,190.533,1.142,190.046
1.144,1.34237,1.144,191.754,,1.144,32.0827,1.144,191.069,,1.144,191.61,1.144,191.017
1.146,1.35969,1.146,192.213,,1.146,32.4965,1.146,192.194,,1.146,192.663,1.146,192.158
1.148,1.37697,1.148,192.995,,1.148,32.9095,1.148,193.441,,1.148,193.693,1.148,193.416
1.15,1.39421,1.15,194.462,,1.15,33.3217,1.15,194.775,,1.15,194.699,1.15,195.217
1.152,1.41142,1.152,195.489,,1.152,33.733,1.152,196.168,,1.152,195.684,1.152,196.018
1.154,1.4286,1.154,196.208,,1.154,34.1436,1.154,197.144,,1.154,196.646,1.154,196.578
1.156,1.44574,1.156,198.552,,1.156,34.5533,1.156,197.827,,1.156,197.588,1.156,197.431
1.158,1.46285,1.158,199.273,,1.158,34.9622,1.158,198.305,,1.158,198.508,1.158,198.028
1.16,1.47993,1.16,199.777,,1.16,35.3703,1.16,199.099,,1.16,199.408,1.16,199.366
1.162,1.49697,1.162,199.67,,1.162,35.7775,1.162,200.116,,1.162,200.288,1.162,200.302
1.164,1.51397,1.164,200.515,,1.164,36.184,1.164,200.828,,1.164,201.148,1.164,200.958
1.166,1.53095,1.166,202.028,,1.166,36.5896,1.166,202.706,,1.166,201.989,1.166,202.798
1.168,1.54788,1.168,202.626,,1.168,36.9944,1.168,203.561,,1.168,202.811,1.168,203.165
1.17,1.56479,1.17,203.505,,1.17,37.3984,1.17,203.699,,1.17,203.616,1.17,203.882
1.172,1.58166,1.172,205.961,,1.172,37.8016,1.172,204.717,,1.172,204.402,1.172,204.384
1.174,1.59849,1.174,205.379,,1.174,38.204,1.174,204.968,,1.174,205.171,1.174,204.736
1.176,1.6153,1.176,206.813,,1.176,38.6056,1.176,205.605,,1.176,205.923,1.176,205.902
1.178,1.63207,1.178,206.436,,1.178,39.0064,1.178,206.511,,1.178,206.658,1.178,206.259
1.18,1.6488,1.18,207.092,,1.18,39.4064,1.18,207.145,,1.18,207.376,1.18,207.428
1.182,1.66551,1.182,207.552,,1.182,39.8056,1.182,209.429,,1.182,208.079,1.182,209.168
1.184,1.68217,1.184,208.334,,1.184,40.204,1.184,209.188,,1.184,208.766,1.184,209.005
1.186,1.69881,1.186,209.341,,1.186,40.6016,1.186,209.939,,1.186,209.438,1.186,209.811
1.188,1.71541,1.188,211.427,,1.188,40.9984,1.188,210.005,,1.188,210.095,1.188,210.375
1.19,1.73198,1.19,211.967,,1.19,41.3944,1.19,210.511,,1.19,210.737,1.19,210.31
1.192,1.74852,1.192,211.884,,1.192,41.7896,1.192,211.325,,1.192,211.365,1.192,211.185
1.194,1.76502,1.194,211.827,,1.194,42.184,1.194,211.896,,1.194,211.979,1.194,212.257
1.196,1.78149,1.196,212.246,,1.196,42.5776,1.196,212.295,,1.196,212.58,1.196,212.548
1.198,1.79793,1.198,213,,1.198,42.9705,1.198,214.415,,1.198,213.167,1.198,215.052
1.2,1.81433,1.2,213.989,,1.2,43.3625,1.2,214.058,,1.2,213.741,1.2,214.044
1.202,1.8307,1.202,214.22,,1.202,43.7538,1.202,216.11,,1.202,214.302,1.202,214.719
1.204,1.84704,1.204,216.223,,1.204,44.1443,1.204,214.324,,1.204,214.851,1.204,214.731
1.206,1.86335,1.206,216.244,,1.206,44.534,1.206,214.915,,1.206,215.388,1.206,215.2
1.208,1.87962,1.208,215.799,,1.208,44.9229,1.208,215.789,,1.208,215.913,1.208,215.528
1.21,1.89586,1.21,216.408,,1.21,45.3111,1.21,216.401,,1.21,216.426,1.21,216.218
1.212,1.91207,1.212,216.834,,1.212,45.6985,1.212,217.289,,1.212,216.927,1.212,216.701
1.214,1.92825,1.214,217.132,,1.214,46.0851,1.214,218.831,,1.214,217.418,1.214,218.88
1.216,1.94439,1.216,217.801,,1.216,46.4709,1.216,218.991,,1.216,217.897,1.216,219.025
1.218,1.9605,1.218,218.73,,1.218,46.856,1.218,219.102,,1.218,218.366,1.218,219.126
1.22,1.97658,1.22,220.76,,1.22,47.2403,1.22,218.26,,1.22,218.825,1.22,218.736
1.222,1.99263,1.222,219.88,,1.222,47.6238,1.222,219.051,,1.222,219.273,1.222,218.924
1.224,2.00864,1.224,219.725,,1.224,48.0065,1.224,219.604,,1.224,219.712,1.224,219.516
1.226,2.02462,1.226,220.076,,1.226,48.3885,1.226,219.992,,1.226,220.14,1.226,220.39
1.228,2.04057,1.228,220.322,,1.228,48.7697,1.228,220.723,,1.228,220.559,1.228,220.542
1.23,2.05649,1.23,221.415,,1.23,49.1502,1.23,221.695,,1.23,220.969,1.23,222.029
1.232,2.07238,1.232,221.719,,1.232,49.5299,1.232,222.376,,1.232,221.37,1.232,222.609
1.234,2.08824,1.234,222.393,,1.234,49.9088,1.234,222.392,,1.234,221.762,1.234,222.095
1.236,2.10406,1.236,223.324,,1.236,50.287,1.236,221.943,,1.236,222.145,1.236,221.735
1.238,2.11985,1.238,223.056,,1.238,50.6644,1.238,222.55,,1.238,222.519,1.238,222.404
1.24,2.13561,1.24,223.328,,1.24,51.0411,1.24,222.974,,1.24,222.885,1.24,222.872
1.242,2.15134,1.242,223.059,,1.242,51.417,1.242,223.271,,1.242,223.244,1.242,223.2
1.244,2.16704,1.244,223.33,,1.244,51.7922,1.244,224.399,,1.244,223.594,1.244,224.349
1.246,2.1827,1.246,223.981,,1.246,52.1666,1.246,225.649,,1.246,223.936,1.246,224.694
1.248,2.19834,1.248,224.436,,1.248,52.5403,1.248,224.683,,1.248,224.271,1.248,225.395
1.25,2.21394,1.25,226.135,,1.25,52.9132,1.25,225.388,,1.25,224.598,1.25,224.966
1.252,2.22951,1.252,225.484,,1.252,53.2854,1.252,224.501,,1.252,224.918,1.252,224.665
1.254,2.24505,1.254,225.948,,1.254,53.6568,1.254,225.26,,1.254,225.231,1.254,224.915
1.256,2.26056,1.256,225.813,,1.256,54.0275,1.256,225.331,,1.256,225.537,1.256,225.55
1.258,2.27604,1.258,225.719,,1.258,54.3974,1.258,225.842,,1.258,225.836,1.258,225.995
1.26,2.29149,1.26,226.573,,1.26,54.7666,1.26,226.199,,1.26,226.129,1.26,227.226
1.262,2.30691,1.262,226.711,,1.262,55.1351,1.262,228.29,,1.262,226.415,1.262,227.628
1.264,2.32229,1.264,226.807,,1.264,55.5028,1.264,227.912,,1.264,226.694,1.264,227.449
1.266,2.33765,1.266,228.715,,1.266,55.8698,1.266,227.648,,1.266,226.968,1.266,227.324
1.268,2.35297,1.268,227.75,,1.268,56.2361,1.268,227.003,,1.268,227.235,1.268,227.237
1.27,2.36827,1.27,227.995,,1.27,56.6016,1.27,227.472,,1.27,227.497,1.27,227.635
1.272,2.38353,1.272,227.706,,1.272,56.9664,1.272,227.8,,1.272,227.752,1.272,227.915
1.274,2.39877,1.274,227.964,,1.274,57.3305,1.274,228.03,,1.274,228.002,1.274,228.11
1.276,2.41397,1.276,228.145,,1.276,57.6938,1.276,228.651,,1.276,228.247,1.276,229.167
1.278,2.42914,1.278,228.731,,1.278,58.0564,1.278,230.006,,1.278,228.486,1.278,229.447
1.28,2.44428,1.28,229.142,,1.28,58.4183,1.28,229.574,,1.28,228.719,1.28,229.643
1.282,2.45939,1.282,230.81,,1.282,58.7795,1.282,229.272,,1.282,228.948,1.282,228.86
1.284,2.47447,1.284,230.597,,1.284,59.1399,1.284,229.06,,1.284,229.171,1.284,229.232
1.286,2.48953,1.286,229.527,,1.286,59.4996,1.286,229.372,,1.286,229.39,1.286,229.492
1.288,2.50455,1.288,229.699,,1.288,59.8586,1.288,229.59,,1.288,229.603,1.288,229.675
1.29,2.51954,1.29,229.819,,1.29,60.2169,1.29,230.203,,1.29,229.812,1.29,229.802
1.292,2.5345,1.292,229.904,,1.292,60.5745,1.292,230.172,,1.292,230.016,1.292,231.272
1.294,2.54943,1.294,230.423,,1.294,60.9313,1.294,231.991,,1.294,230.216,1.294,230.92
1.296,2.56433,1.296,230.326,,1.296,61.2875,1.296,231.424,,1.296,230.411,1.296,231.595
1.298,2.5792,1.298,232.099,,1.298,61.6429,1.298,231.027,,1.298,230.602,1.298,230.686
1.3,2.59404,1.3,232.42,,1.3,61.9976,1.3,230.749,,1.3,230.789,1.3,230.97
1.302,2.60885,1.302,231.264,,1.302,62.3516,1.302,231.014,,1.302,230.971,1.302,231.17
1.304,2.62364,1.304,231.375,,1.304,62.7049,1.304,231.2,,1.304,231.149,1.304,231.309
1.306,2.63839,1.306,230.992,,1.306,63.0575,1.306,231.33,,1.306,231.324,1.306,231.406
1.308,2.65311,1.308,231.645,,1.308,63.4094,1.308,232.342,,1.308,231.494,1.308,233.315
1.31,2.66781,1.31,232.102,,1.31,63.7606,1.31,233.05,,1.31,231.661,1.31,232.351
1.312,2.68247,1.312,232.882,,1.312,64.1111,1.312,232.625,,1.312,231.824,1.312,233.056
1.314,2.69711,1.314,232.968,,1.314,64.4608,1.314,232.788,,1.314,231.984,1.314,231.709
1.316,2.71171,1.316,233.028,,1.316,64.8099,1.316,232.442,,1.316,232.14,1.316,232.147
1.318,2.72629,1.318,232.61,,1.318,65.1583,1.318,232.199,,1.318,232.292,1.318,231.993
1.32,2.74084,1.32,232.777,,1.32,65.506,1.32,232.49,,1.32,232.441,1.32,232.806
1.322,2.75535,1.322,232.894,,1.322,65.853,1.322,232.693,,1.322,232.587,1.322,232.454
1.324,2.76984,1.324,232.516,,1.324,66.1993,1.324,232.836,,1.324,232.729,1.324,234.509
1.326,2.7843,1.326,233.172,,1.326,66.5449,1.326,234.316,,1.326,232.869,1.326,233.186
1.328,2.79874,1.328,234.551,,1.328,66.8898,1.328,234.432,,1.328,233.005,1.328,234.101
1.33,2.81314,1.33,234.136,,1.33,67.234,1.33,233.592,,1.33,233.138,1.33,233.361
